,Now,Title,View,Coment,Like,Subscriber
79,2020/04/22 13:06:48,해리 차 산 날?!? (웃소 브이로그),5245,238.0,665.0,120000.0
80,2020/04/22 13:07:10,흔한 게이의 노래방 브이로그,837,16.0,39.0,2000.0
81,2020/04/22 13:07:30,마법사의 브이로그,16,0.0,2.0,177.0
82,2020/04/22 13:09:47,인테리어 회사 브이로그 VLOG 비온뒤에 땅이 굳을까?,64,3.0,4.0,249.0
83,2020/04/22 13:10:10,직장인 브이로그 | 퇴근후 | Daily Life,30,4.0,7.0,1000.0
84,2020/04/22 13:10:30,버스로 역주행!! 입국자 이송버스기사의 하루 (브이로그),3315,,128.0,60000.0
85,2020/04/22 13:10:49,"그리스 여행, 산토리니섬 1일투어, 산토리니 섬 브이로그4편, GreeceTravel,Santorini Island Day Tour,Santorini Island Vlog,",75,20.0,16.0,2000.0
86,2020/04/22 13:11:09,17살 자퇴생 브이로그 🐰 | 여유 로운 자퇴생 |방콕 브이로그🌱 |학생 VOLG |자퇴생 VOLG,207,14.0,,1000.0
87,2020/04/22 13:11:26,[Vlog] 기타리스트 브이로그 /기타리스트 이병호 /기타피크 고르기 /기타피크소개 /기타피크 선택방법 /프로기타리스트 피크/pick,66,2.0,10.0,
88,2020/04/22 13:11:48,[라운딩 브이로그] 해솔리아 컨트리클럽 / 율동공원 벚꽃 / 백돌이 탈출 /골프 유튜버,148,27.0,14.0,446.0
89,2020/04/22 13:12:11,일본일상브이로그/아기먹방/한국식품언박싱/산책/육아일상/日本日常/japan life,78,39.0,21.0,
90,2020/04/22 13:12:33,편식하는개린이ㅣ육멍브이로그ㅣ땡큐의여름일상,1218,43.0,230.0,10000.0
91,2020/04/22 13:12:53,[먹빵브이로그]맛도리다이어트식단💗키에리 오버나이트오트밀레시피 Yoho브런치 스무디볼 프렌치토스트 샥슈카 망원동 빈티지소품샵오앙 쇼핑하울 을지로베로나 레드벨벳크로플먹방,174,60.0,30.0,568.0
92,2020/04/22 13:13:14,아침식사만 모아놓은 먹방 브이로그ㅣMUKBANG VLOGㅣ차차 베이커리,245,9.0,13.0,
93,2020/04/22 13:13:32,[VLOG] ✈️독일 출장 브이로그ㅣ독일 뮌헨ㅣVMD디자이너vlogㅣ해외전시회ㅣ퇴사 전 마지막 출장 이야기,59,1.0,10.0,
94,2020/04/22 13:13:52,"[vlog] 일상 브이로그 | 에어비앤비 감성숙소에서 1박2일🏠, 집밥해먹기(소불고기, 김치전), 책읽고 차마시는 자취생의 일상 브이로그",113,26.0,,
95,2020/04/22 13:14:13,"[육아브이로그] 🏠독일 속 미군부대 육아 일상 VLOG : 육아템, 주부의 일상, 닌텐도 스위치 모동숲, 젤다, 독일 코로나, 미군와이프, 브이로그 주부, 엄마의 하루",64,2.0,6.0,
96,2020/04/22 13:14:38,사회적 거리두기로 심심한 고3의 조용한 브이로그 vLOG,89,8.0,7.0,
97,2020/04/22 13:15:00,[등산(?)VLOG] 친구네 전원주택 뒷산 등산하는 브이로그 / 뱀도보고 블루베리도 먹고 롱보드도 탐 / 등산 브이로그,117,2.0,19.0,1000.0
98,2020/04/22 13:15:20,"일상 브이로그에 감성 한방울🍨 +ㅣ출근 브이로그 , 쇼핑몰 촬영 , 홍대 데이트 브이로그 , 주말 감성 브이로그 , 은비데이 , vlog",1960,23.0,50.0,10000.0
99,2020/04/22 13:15:42,[브이로그] 친구들과의 여행 브이로그 2탄! | 미스터트롯 | 트롯파이터 이대원,1393,97.0,235.0,7000.0
100,2020/04/22 13:16:04,"빈짱 슬라임 작업실 브이로그, 랜덤크런치 소분하기, 스티커 그리기",7337,88.0,322.0,20000.0
101,2020/04/22 13:16:24,자유 물구나무 서는 방법 알려주는 레슨 브이로그!,65,2.0,5.0,2000.0
102,2020/04/22 13:23:49,"[먹방브이로그]불닭비빔면+유부초밥Mukbang/몰티져스아이스크림 (ft.불닭비빔면, 유부초밥, 몰티져스,명랑핫도그 맵구마,산본슈가링마카롱, gs25쟈댕커피,제육볶음,갤럭시노트10)",147,9.0,12.0,
103,2020/04/22 13:24:18,편의점 가는 길에 딸과의 이야기 브이로그 vlog 200420,40,5.0,11.0,2000.0
104,2020/04/22 13:24:42,[VLOG] 에어팟Pro 언박싱 브이로그 / 말 그대로 박스 열어보는 영상,166,24.0,17.0,775.0
105,2020/04/22 13:25:03,#66 여행다녀온 후 만난 고양이 / 고양이 임시보호 브이로그,81,4.0,12.0,3000.0
106,2020/04/22 13:25:24,ENG)cafe vlog| 카페 브이로그| 카페 봄봄🌼|카페 알바 브이로그| 음료 제조 영상,3217,47.0,231.0,2000.0
107,2020/04/22 13:25:45,사회적거리두기 브이로그/ 레트로장난감/ 연날리기/ 답답해서 바람쐬러 다녀왔어요. 파주 평화누리공원 방문기.,36,11.0,14.0,652.0
108,2020/04/22 13:26:05,유튜브 시작 이것만 있으면 나도 할 수 있다! 브이로그 카메라 캐논 g7x 마크3 + 외장 마이크 추천 Unboxing  (구매 꿀팁 & 주의사항),57,22.0,10.0,241.0
109,2020/04/22 13:26:27,"카페 브이로그, 로스팅,아인슈페너,그린티라떼,에스프레소,핸드드립(Michel's vlog)",54,6.0,7.0,91.0
110,2020/04/22 13:26:49,[VLOG] 제주도 브이로그/귤따고 놀고먹기,40,3.0,6.0,143.0
111,2020/04/22 13:27:07,비바댄스스튜디오 janekim 두번째 브이로그 ! :),220,9.0,35.0,10000.0
112,2020/04/22 13:27:27,20200421브이로그 ㅡ 한 농가 세단지 둘러보기,190,0.0,3.0,327.0
113,2020/04/22 13:27:46,"[육아맘 브이로그] 아기 키우는 엄마의 일상 브이로그, 토스트 해먹기, 육아 일기. 육아 is 뭔들",35,2.0,8.0,168.0
114,2020/04/22 13:28:07,크로스핏 브이로그 | 같이의 가치 | CrossFit Vlog,74,1.0,4.0,380.0
115,2020/04/22 13:28:25,"[심장이식 1년 8개월 차] - 일상브이로그 vlog | 이번주도 집순이 | 모히토만들기, 불고기먹방, 공부",257,9.0,25.0,
116,2020/04/22 13:28:45,온라인 수업 브이로그,484,12.0,,643.0
117,2020/04/22 13:29:04,"오카야마여행 3박4일브이로그2편, 오카야마여행12편,  ep73",64,0.0,21.0,97.0
118,2020/04/22 13:29:25,"임고생 브이로그ㅣ기출문제에 감정이입하는 브이로그, 작심하루 다이어트, 전공 스터디, 비오는 날에 카공ㅣStudy VLOG",137,20.0,9.0,105.0
119,2020/04/22 13:29:46,"[ 일상 vlog ] 소소한 일상 브이로그,강아지와 드라이브, 그리고 맛있는 아침식사 🥪",15,0.0,2.0,22.0
120,2020/04/22 13:30:12,29살 남자의 갓성비 데일리 옷장리뷰 브이로그,183,44.0,24.0,802.0
121,2020/04/22 13:30:31,"[뽀너스 영상] 까니짱의 먹방 vlog | 평범한 일상 먹방 브이로그 (불타는 고추짜장 🌶, 소고기, 길거리 토스트, 참외, 달래 된장찌개)",395957,1696.0,10000.0,2840000.0
122,2020/04/22 13:30:50,싱가포르 태교여행 🤰✈️ 뱃속에 콩콩이와 함께한 첫번째 여행 브이로그 singapore travel vlog,19,1.0,3.0,260.0
123,2020/04/22 13:31:10,[VLOG] 슬기로운 병원생활  | 병원VLOG | 입원브이로그 | 두번째날 | 수술날아침 | 암수술 6개월 만에 다시 수술  |  조직검사 |  희귀병환자로 살아가는 삶,85,5.0,18.0,1000.0
124,2020/04/22 13:31:29,온라인 개학하고 집콕만 하는 일상 VLOG ( 브이로그 ) 🏡 /  민트초코 마카롱 만들기  /  머랭쿠키 만들기  /  딸기청 호로록 🍓  /  몰티져스,94,43.0,,852.0
125,2020/04/22 13:31:49,VLOG | 알바 중 갑자기 소리 지르기 | 일상브이로그 | 알바생,83,12.0,7.0,192.0
126,2020/04/22 13:32:11,,72,18.0,,594.0
127,2020/04/22 13:47:05,육아브이로그👶🏻9개월아기/베이비카페,26,0.0,3.0,24.0
128,2020/04/22 13:47:32,[기상캐스터 브이로그]비타밍스타/일상 브이로그/깜짝생일파티/날씨준비과정/기상캐스터의 하루,331,20.0,56.0,534.0
129,2020/04/22 13:47:57,#17 도쿄일상 브이로그 | 재외선거 | 롯폰기 산책 | 요즘 빠진 아이스크림 | 카레 만들기 | 만들고 먹는 일상 | 도쿄8년차 주부,78,7.0,5.0,44.0
130,2020/04/22 13:48:20,희린's 브이로그 #1,793,38.0,44.0,963.0
131,2020/04/22 13:48:42,공부/일상 브이로그 (시끄럽다 조용했다 차이 심함),205,20.0,23.0,1000.0
132,2020/04/22 13:49:02,감성 브이로그 편집 / 보정 쉽게하는 방법🌿 | 닌텐도 스위치 라이트 영상 보정법 (ft. Vllo),150,9.0,10.0,
133,2020/04/22 13:49:21,"런던여행 브이로그 : 런던어학원 지각생, 빈티지버스 더블데커, 타워브릿지, 런던아이, 런던한식당",57,5.0,4.0,123.0
134,2020/04/22 13:49:41,YBINI) 29세 남자 주말 브이로그 피트니스 헬스 대회 응원가는 방법 vlog,94,2.0,7.0,342.0
135,2020/04/22 13:50:03,[VLOG] 파주 나들으리!! l브이로그l헤이리l잇탈리l맛집l미메시스lMIMESISl,10,2.0,3.0,15.0
136,2020/04/22 13:50:25,[밝음주희] 같이 공부할까요 ?/ 사이버강의듣는 대학생 브이로그/ 잔잔함 주의,83,2.0,2.0,36.0
137,2020/04/22 13:50:49,ENG) [브이로그] #1 브이로그 이렇게 하는 거 맞나요? 비오는 날 막노동 후 막걸리 한잔. 두부김치/미나리전/바지락전/바지락삼색수제비/섞박지/감자전/막걸리.,46,4.0,11.0,51.0
138,2020/04/22 13:51:10,,66,8.0,21.0,
139,2020/04/22 13:51:29,[휘림 일상] 암 병원 단체사진 촬영 현장 브이로그,277,8.0,16.0,1000.0
140,2020/04/22 13:51:49,[호주워홀] 멜번 락다운 4주간의 기록 / 셧다운 일상 브이로그 / 존버...이제는 우리가 헤어져야 할 시간 /달고나커피 & 1000번 저어 만드는 계란,64,7.0,6.0,411.0
141,2020/04/22 13:52:08,직접 케이크🎂 만들어 서프라이즈 해주는 브이로그 | 🐱길냥이 출연🐱 | nangyi낭이,43,8.0,4.0,153.0
142,2020/04/22 13:52:28,키즈올림픽 키즈카페 아빠랑 놀아요 뉴욕이랑 브이로그,3534,,,1210000.0
143,2020/04/22 13:52:48,[ VLOG ] 캐럿 일상 덕질 브이로그 / 중학생 / 학생 브이로그 / 중3 / Vlog,81,1.0,6.0,97.0
144,2020/04/22 13:53:07,매실이의 사회적거리두기 브이로그 | 일상브이로그ㅣ Maesil's Social Distancing Vlog,53,6.0,16.0,377.0
145,2020/04/22 13:53:27,"[VLOG] 정쭈일상브이로그 (또 등산 브이로그 , 스트레칭 , 오렌지 , 바다 )",36,10.0,8.0,87.0
146,2020/04/22 13:53:48,"슬기로운 집콕VLOG 집순이들의 현실육아 일상 브이로그 아이와 함께 놀이 활동★낮잠행특급열차 예매하는 풍선 테니스, 케이크 만들기, 붕어빵 장사 미래의 서민갑부 나야 나♪",21,0.0,8.0,39.0
147,2020/04/22 13:54:07,퇴사하고 다녀온 유럽여행 브이로그 2 🇵🇹 포르투편 (코로나 관련 더보기란 확인 해주세요!),69,9.0,10.0,
148,2020/04/22 13:54:27,"[vlog#7] 일본유학생 일상 브이로그 I 日本語字幕, 집콕, 다이어트, 생존신고, 家で過ごす時間, ダイエット, 오늘은 또 뭐하지 정말 너무 심심해",61,4.0,11.0,117.0
149,2020/04/22 13:54:45,"[vlog] 일상 브이로그 | 과제하고 영화 보고 투표하러 갔다 온 날 | 봄봄 토스트, 식빵 샐러드 피자, 블랙티, 블루베리 티",28,7.0,7.0,
150,2020/04/22 13:55:05,충남외고 온라인 입학식 브이로그 / VLOG / 외고생 일상 / 충남외고 브이로그 / 아이패드 필기,38,7.0,5.0,341.0
151,2020/04/22 13:55:24,[Cat v-log] 고양이 산책 브이로그,29,2.0,,7000.0
152,2020/04/22 13:55:50,미국친구들과 온라인 슬립오버! (코로나 브이로그) | Virtual Sleepover with Besties! Vlog (Eng/Kor sub),37,2.0,11.0,70.0
153,2020/04/22 13:56:11,[빛나로그] 4월 일상브이로그 - 애니덕후 서로이웃모임 / 걸즈번개 / 뱅드림 덕후들이 노래방가면 생기는 일,71,8.0,10.0,36.0
154,2020/04/22 13:56:30,온라인개학 겸 일상 VLOG / 브이로그 / 고등학생 / 고3 / 덕질 / 덕튜브 / 하늘 / 일상 / 온라인개학 / 공부 / 온라인수업 / ☁️ / 하성운 / 💙,593,25.0,36.0,122.0
155,2020/04/22 13:56:51,"[포르투갈 브이로그] 비 오는 포르투 거리, 같이 에그타르트 사러 갈래요?",90,21.0,25.0,188.0
156,2020/04/22 13:57:13,[VLOG] 중등 교사 브이로그ㅣ세월호 추모ㅣ온라인 개학ㅣ교육감 방문,53,2.0,3.0,99.0
157,2020/04/22 13:57:34,"[vlog]자취생 브이로그 | 해 먹고,사 먹고,시켜 먹는 집콕 일상",40,,1.0,7.0
158,2020/04/22 13:57:55,아무도 없는 밤바다.. 그리고 라면을 끓여먹는 브이로그.. (feat.달콤커피),20,3.0,5.0,113.0
159,2020/04/22 14:18:39,고3의 위험한 VLOG or 치팅 DAY,97,6.0,13.0,118.0
